id,title_en,title_ja,description_en,description_ja,location,area,category_id,url,notes_ja,notes_en,duration_hours
00000000-0000-0000-0000-000000000225,moide Yokocho,思い出横丁（新宿）,Popular yakitori and sake spot with foreign tourists.,焼き鳥と酒が楽しめる、外国人観光客に人気の横丁。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,Families OK if early hours.,2
00000000-0000-0000-0000-000000000226,lbatross G,アルバトロスG,High-ceiling bar with many foreign customers. English menu and conversation OK.,天井が高く、外国人客が多い。英語メニュー＆会話OK。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,High-ceiling bar with many foreign customers. English menu and conversation OK.,2
00000000-0000-0000-0000-000000000227,ce's,エースズ,NY-style bar with English-speaking owner. Tourist-friendly.,NYスタイルのオーナーが運営。英語が堪能で観光客に優しい。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,NY-style bar with English-speaking owner. Tourist-friendly.,2
00000000-0000-0000-0000-000000000228,ar Champion,バー・チャンピオン,Foreigner-welcoming policy. Music events also held.,外国人歓迎のポリシー。音楽系イベントも開催。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,Foreigner-welcoming policy. Music events also held.,2
00000000-0000-0000-0000-000000000229,enzo's Bar,ケンゾーズバー,Featured in travel guides. Friendly with English support.,観光ガイドにも掲載。気さくで英語対応◎。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,Featured in travel guides. Friendly with English support.,2
00000000-0000-0000-0000-000000000230,a Jetée,ラ・ジュテ,Movie lover's bar. French and English support available.,映画好きのバー。フランス語と英語対応あり。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,Movie lover's bar. French and English support available.,2
00000000-0000-0000-0000-000000000231,isotope Lounge,アイソトープラウンジ,Japan's leading LGBTQ-friendly club with English guidance.,日本屈指のLGBTQフレンドリークラブ。英語案内多数あり。,新宿三丁目,新宿区,00000000-0000-0000-0000-000000000011,,,Japan's leading LGBTQ-friendly club with English guidance.,3
00000000-0000-0000-0000-000000000232,rty Farty,アーティファーティ,Party-style club popular with international travelers.,英語対応◎、海外旅行者に人気のパーティ系クラブ。,新宿三丁目,新宿区,00000000-0000-0000-0000-000000000011,,,Party-style club popular with international travelers.,3
00000000-0000-0000-0000-000000000233,ar Nana,バーナナ,Foreign staff stationed. English OK.,外国人スタッフ常駐。英語OK。,新宿三丁目,新宿区,00000000-0000-0000-0000-000000000011,,,Foreign staff stationed. English OK.,2
00000000-0000-0000-0000-000000000234,agle Tokyo Blue,イーグル東京ブルー,English menu and staff support available. Tourist-friendly.,英語メニュー、スタッフ対応あり。観光客フレンドリー。,新宿三丁目,新宿区,00000000-0000-0000-0000-000000000011,,,English menu and staff support available. Tourist-friendly.,2
00000000-0000-0000-0000-000000000235,ake Kawaguchi,河口湖,"Scenic lake with Mt. Fuji views, boat rides, and hot springs nearby.",富士山を望む絶景の湖。遊覧船や温泉も楽しめる観光地。,山梨県・富士五湖,山梨県,00000000-0000-0000-0000-000000000009,https://www.fujisan.ne.jp/,Autumn foliage season and winter inverted Fuji are popular.,Autumn foliage season and winter inverted Fuji are popular.,4
00000000-0000-0000-0000-000000000236,hosenkyo Gorge,昇仙峡,"Stunning gorge with cliffs, waterfalls, and autumn foliage.",奇岩や滝が続く渓谷美。秋の紅葉は特に見応えあり。,山梨県甲府市,山梨県,00000000-0000-0000-0000-000000000009,https://www.yamanashi-kankou.jp/,"Ropeway available, easy access for families.","Ropeway available, easy access for families.",3
00000000-0000-0000-0000-000000000237,itachi Seaside Park,ひたち海浜公園,Famous for blue nemophila flowers in spring and kochia bushes in autumn.,春のネモフィラ、秋のコキアで有名な季節の絶景スポット。,茨城県ひたちなか市,茨城県,00000000-0000-0000-0000-000000000009,https://hitachikaihin.jp/,"Strollers OK. Very large park, advance planning recommended.","Strollers OK. Very large park, advance planning recommended.",4
00000000-0000-0000-0000-000000000238,ake Ashi (Hakone),芦ノ湖（箱根）,"Crater lake with Mt. Fuji views, sightseeing cruise and torii gate in lake.",富士山を背景にした湖と赤い鳥居が絶景。遊覧船も人気。,神奈川県・箱根町,神奈川県,00000000-0000-0000-0000-000000000009,https://www.hakone.or.jp/,"Hakone Shrine nearby, popular with couples and families.","Hakone Shrine nearby, popular with couples and families.",3
00000000-0000-0000-0000-000000000239,ount Takao,高尾山,Easily accessible mountain hike with forest trails and autumn colors.,東京からすぐ行ける登山・森林浴スポット。紅葉も人気。,東京都八王子市,八王子市,00000000-0000-0000-0000-000000000009,https://www.takaotozan.co.jp/,"Cable car available, recommended for beginners and families.","Cable car available, recommended for beginners and families.",4
00000000-0000-0000-0000-000000000240,shino Hakkai,忍野八海,Eight crystal clear spring ponds with Mt. Fuji backdrop.,富士山と湧き水の池のコントラストが美しい。,山梨県・忍野村,山梨県,00000000-0000-0000-0000-000000000009,https://www.vill.oshino.yamanashi.jp/,Can be toured with traditional Japanese streets.,Can be toured with traditional Japanese streets.,2
00000000-0000-0000-0000-000000000241,hiraito Falls,白糸の滝,"Wide, delicate waterfall fed by Mt. Fuji's spring water.",富士山の湧水が織りなす美しい白糸のような滝。,静岡県富士宮市,静岡県,00000000-0000-0000-0000-000000000009,https://www.city.fujinomiya.lg.jp/,Best visited together with Otodome Falls.,Best visited together with Otodome Falls.,2
00000000-0000-0000-0000-000000000242,uji Shibazakura Festival,富士芝桜まつり,Huge fields of pink moss phlox flowers with Mt. Fuji in the background.,ピンクの芝桜と富士山の競演。4月下旬〜5月上旬が見頃。,山梨県・本栖湖近く,山梨県,00000000-0000-0000-0000-000000000009,https://www.shibazakura.jp/,"Limited period. Traffic congestion likely, early morning visit recommended.","Limited period. Traffic congestion likely, early morning visit recommended.",3
00000000-0000-0000-0000-000000000243,okogiriyama,鋸山,"Dramatic cliff views, giant Buddha, and panoramic Tokyo Bay scenes.",地獄のぞきや巨大仏像、東京湾を一望できる絶景スポット。,千葉県鋸南町,千葉県,00000000-0000-0000-0000-000000000009,https://www.mt-nokogiri.co.jp/,Stairs and cliffs present. Caution needed with small children.,Stairs and cliffs present. Caution needed with small children.,3
00000000-0000-0000-0000-000000000244,ishi Park (Lake Kawaguchi),大石公園（河口湖）,"Seasonal flower park with lavender and cosmos, and Mt. Fuji views.",四季折々の花と富士山の景色が楽しめる公園。,山梨県・河口湖,山梨県,00000000-0000-0000-0000-000000000009,https://fujisan.ne.jp/pages/63/,Perfect for combined sightseeing with Lake Kawaguchi.,Perfect for combined sightseeing with Lake Kawaguchi.,2
00000000-0000-0000-0000-000000000245,noshima,江の島,"Small island with shrine, caves, observatory, food, and sea activities.",神社、洞窟、展望台、グルメ、海遊びなどがそろう小島。,神奈川,神奈川県,00000000-0000-0000-0000-000000000009,https://www.fujisawa-kanko.jp/,"Small island with shrine, caves, observatory, food, and sea activities.","Small island with shrine, caves, observatory, food, and sea activities.",3
00000000-0000-0000-0000-000000000246,zu Oshima,伊豆大島,"Volcanic terrain (Mt. Mihara), ocean, hot springs, starry skies, and activities.",火山地形（三原山）、海、温泉、星空、アクティビティ豊富。,東京,東京都,00000000-0000-0000-0000-000000000009,https://www.izu-oshima.or.jp/,"Volcanic terrain (Mt. Mihara), ocean, hot springs, starry skies, and activities.","Volcanic terrain (Mt. Mihara), ocean, hot springs, starry skies, and activities.",3
00000000-0000-0000-0000-000000000247,iijima,新島,"White sandy beaches, surfing, free open-air hot springs, Moai statues.",白い砂浜、サーフィン、無料露天温泉、モヤイ像。,東京,東京都,00000000-0000-0000-0000-000000000009,https://niijima-info.jp/,Crowded in summer but nature is beautiful.,Crowded in summer but nature is beautiful.,3
00000000-0000-0000-0000-000000000248,hikinejima,式根島,"Beautiful coves, natural rock baths, quiet and relaxing island.",美しい入り江、自然の岩風呂、静かでリラックスできる島。,東京,東京都,00000000-0000-0000-0000-000000000009,https://shikinejima.tokyo/,"Popular with families and couples, for those who want to spend time quietly.","Popular with families and couples, for those who want to spend time quietly.",3
00000000-0000-0000-0000-000000000249,arushima,猿島,"Uninhabited island, old Japanese military fort, BBQ, fishing, day trip possible.",無人島、旧日本軍の要塞、BBQ、釣り、日帰り可能。,神奈川,神奈川県,00000000-0000-0000-0000-000000000009,https://sarushima.jp/,"Uninhabited island, old Japanese military fort, BBQ, fishing, day trip possible.","Uninhabited island, old Japanese military fort, BBQ, fishing, day trip possible.",3
00000000-0000-0000-0000-000000000250,hichijima,父島（小笠原）,"World Heritage island with whales, dolphins, endemic species, trekking, crystal-clear sea.",世界遺産の島。クジラ・イルカ・固有種・トレッキング・透明度の高い海。,東京,東京都,00000000-0000-0000-0000-000000000009,https://www.ogasawaramura.com/,"World Heritage island with whales, dolphins, endemic species, trekking, crystal-clear sea.","World Heritage island with whales, dolphins, endemic species, trekking, crystal-clear sea.",3
00000000-0000-0000-0000-000000000251,ahajima,母島（小笠原）,"More untouched nature, endemic species, starry skies, hiking, tranquility.",より手つかずの自然、固有種、星空、ハイキング、静けさ。,東京,東京都,00000000-0000-0000-0000-000000000009,,,"More untouched nature, endemic species, starry skies, hiking, tranquility.",3
00000000-0000-0000-0000-000000000252,inamijima,南島,"Pristine uninhabited island with heart-shaped cove, limited entry.",ハート形の入り江が有名な無人島。上陸ツアーでのみ入島可能。,父島からの無人島,東京都,00000000-0000-0000-0000-000000000009,,,Limited numbers for nature conservation. Landing requires tour participation.,3
00000000-0000-0000-0000-000000000253,olphin Swim Tour,ドルフィンスイム,Swim with wild dolphins in crystal-clear waters.,野生のイルカと一緒に泳げる貴重な体験。子どももライフジャケットで参加可。,父島周辺,東京都,00000000-0000-0000-0000-000000000009,,,Adjustment needed based on physical strength. Moving experience!,4
00000000-0000-0000-0000-000000000254,t. Chibusayama Hiking,千尋岩（ハートロック）,Popular half-day hike with ocean views and heart-shaped rock cliff.,海を見下ろすハート形の断崖絶景。ガイド付きトレッキングが主流。,父島,東京都,00000000-0000-0000-0000-000000000009,,,"Hot in summer, requires stamina. Guided tours are reassuring.",3
00000000-0000-0000-0000-000000000255,ominato Beach,小港海岸,Quiet beach ideal for snorkeling and sunset watching.,穏やかな湾でウミガメにも会えるビーチ。夕日も美しい。,父島,東京都,00000000-0000-0000-0000-000000000009,,,Car access required but OK for families.,2
00000000-0000-0000-0000-000000000256,gasawara Marine Center,小笠原海洋センター,Sea turtle conservation center with educational exhibits.,ウミガメ保護施設。展示や体験もあり。子どもにも学びになる場所。,父島,東京都,00000000-0000-0000-0000-000000000009,https://bonin-ocean.net/,,Popular with children. Donations accepted.,2
00000000-0000-0000-0000-000000000257,ahajima Island,母島,"Smaller island with untouched nature, hiking, and birdwatching.",手つかずの自然と固有種の宝庫。より静かで上級者向き。,母島,東京都,00000000-0000-0000-0000-000000000009,https://www.ogasawaramura.com/,,More rustic than Chichijima. Recommended for nature lovers.,4
00000000-0000-0000-0000-000000000258,t. Sakaigatake,境浦の山,Scenic hiking trail with panoramic island and ocean views.,母島の絶景トレイル。海と島を見渡す展望スポット。,母島,東京都,00000000-0000-0000-0000-000000000009,,,Trail is maintained but guide is reassuring.,3
